"","celltype","skid","mito_type","treenodeid","x","y","z"
"42","biciliated","3965089","vesicles_none","25235628",17930.832,65778.55,16950
"43","biciliated","3965089","vesicles_none","25236040",18440.434,66405.75,17900
"44","biciliated","3965089","vesicles_none","25236380",18490.832,65946.55,18350
"45","biciliated","3965089","vesicles_none","25236745",19314.033,66506.55,18750
"46","multiciliated","3965154","vesicles_none","25299333",21578.668,56686.004,9950
"47","multiciliated","3965154","vesicles_none","25300202",21231.469,58153.203,11250
"48","multiciliated","3965154","vesicles_none","25300681",22194.668,57940.406,11400
"49","multiciliated","3965154","vesicles_none","25301208",19764.268,62694.805,14600
"50","multiciliated","3965154","vesicles_none","25302010",19411.469,64890.004,18250
"51","multiciliated","3965154","vesicles_none","25302599",18980.268,64716.406,19450
"52","multiciliated","3965154","vesicles_none","25303233",18991.469,64884.406,20050
"53","bridge","3965165","vesicles_none","25264376",13859.064,40741.4,23250
"54","bridge","3965165","vesicles_none","25265928",15431.731,41856.266,20700
"55","bridge","3965165","vesicles_none","25266489",16593.357,44150.32,20250
"56","bridge","3965165","vesicles_none","25324680",21905.057,45001.074,15650
"57","bridge","3965165","vesicles_none","25324781",22057.938,45664.625,14600
"58","bridge","3965165","vesicles_none","25324871",19730.662,44768.26,17700
"59","nonciliated","3965170","vesicles_none","25206544",26866.812,44944.953,13700
"60","nonciliated","3965170","vesicles_none","25206874",24582.012,42150.555,19050
"61","nonciliated","3965170","vesicles_none","25207128",23887.611,43186.555,22300
"62","nonciliated","3965170","vesicles_none","25207380",22818.012,40324.953,24300
"63","nonciliated","3965170","vesicles_none","25207730",24800.412,42408.156,24700
"64","nonciliated","3965170","vesicles_none","25208027",23316.412,41310.555,25100
"65","nonciliated","3965170","vesicles_none","25208253",23988.412,39725.754,25700
"66","nonciliated","3965170","vesicles_none","25208520",23730.812,39742.555,26050
"67","nonciliated","3965170","vesicles_none","25208710",24369.213,39804.156,26300
"68","SNN","3965201","vesicles_none","25317050",43763.96,46482.23,7550
"69","SNN","3965201","vesicles_none","25317912",38687.8,60381.6,6200
"70","SNN","3965201","vesicles_none","25318014",38451.2,61539.4,6900
"71","SNN","3965201","vesicles_none","25318162",39932.4,61925.8,7200
"72","SNN","3965201","vesicles_none","25318234",39600.6,61484.8,7300
"73","SNN","3965201","vesicles_none","25318329",39883.4,61686.4,7600
"74","SNN","3965201","vesicles_none","25318409",40575,61540.8,8100
"75","SNN","3965201","vesicles_none","25318553",41027.2,60934.6,8450
"76","SNN","3965201","vesicles_none","25318578",40643.6,60268.2,7350
"77","dome","3965216","vesicles_none","25267219",17910.662,58774.8,3750
"78","dome","3965216","vesicles_none","25267742",15620.263,58836.402,3950
"79","dome","3965216","vesicles_none","25269280",16986.662,57710.8,4350
"80","dome","3965216","vesicles_none","25269977",14735.463,58623.6,5100
"81","dome","3965216","vesicles_none","25270553",13940.263,60975.6,7500
"82","multiciliated","3965253","vesicles_none","25280258",26441.334,36607.195,12050
"83","multiciliated","3965253","vesicles_none","25280675",26060.533,33056.797,15400
"84","multiciliated","3965253","vesicles_none","25281902",24509.334,32138.395,16700
"85","multiciliated","3965253","vesicles_none","25283180",25450.135,30295.994,20000
"86","bridge","3965321","vesicles_none","25220858",22656.354,46344.664,14500
"87","bridge","3965321","vesicles_none","25221175",22745.955,46064.664,14900
"88","bridge","3965321","vesicles_none","25222946",20701.465,46169.477,17650
"89","bridge","3965321","vesicles_none","25223310",20086.287,46565.016,18100
"90","bridge","3965321","vesicles_none","25224674",18974.555,44468.44,19350
"91","bridge","3965321","vesicles_none","25225114",19612.691,43827.46,19950
"92","bridge","3965321","vesicles_none","25225443",18330.666,45847.195,20700
"93","bridge","3965321","vesicles_none","25225898",17289.066,44925.996,21000
"94","bridge","3965321","vesicles_none","25226435",18870.133,46586.39,21850
"95","bridge","3965321","vesicles_none","25226942",18203.73,46323.19,22100
"96","bridge","3965321","vesicles_none","25227643",16758.93,44839.19,22000
"97","bridge","3965321","vesicles_none","25231525",15612.532,40437.395,23700
"98","bridge","3965321","vesicles_none","25232174",15368.932,40858.797,23600
"99","bridge","3965321","vesicles_none","25232698",15195.332,41520.996,23550
"100","bridge","3965321","vesicles_none","25247759",15262.532,42325.996,23550
"101","bridge","3965321","vesicles_none","25248142",15430.532,42972.797,23450
"102","bridge","3965321","vesicles_none","25248416",15083.332,43140.797,23400
"103","bridge","3965321","vesicles_none","25249067",17088.13,43844.996,23100
"104","bridge","3965321","vesicles_none","25249470",17709.73,42617.195,22950
"105","bridge","3965321","vesicles_none","25249956",17998.133,43634.992,22550
"106","bridge","3965321","vesicles_none","25250254",16833.33,44861.395,22600
"107","bridge","3965321","vesicles_none","25253894",14218.131,42932.195,23850
"108","bridge","3965321","vesicles_none","25254055",18162.088,45386.375,19200
"109","bridge","3965321","vesicles_unc","25221829",22785.154,46052.066,15700
"110","bridge","3965321","vesicles_unc","25222132",21443.52,46559.395,16250
"111","bridge","3965321","vesicles_unc","25222270",21462.932,46705.582,16650
"112","bridge","3965321","vesicles_unc","25222733",20659.426,46392.06,17300
"113","bridge","3965321","vesicles_unc","25223658",20251.488,45979.816,18100
"114","bridge","3965321","vesicles_unc","25230795",15847.732,40167.195,24000
"115","bridge","3965321","vesicles_unc","25231963",15556.532,39719.195,23400
"116","bridge","3965321","vesicles_unc","25240719",15234.532,39138.195,24100
"117","bridge","3965321","vesicles_no_syn","25222646",21311.826,46571.26,17150
"118","bridge","3965321","vesicles_no_syn","25224212",18960.555,45916.04,19900
"119","bridge","3965321","vesicles_syn","25229024",15888.133,39380.594,24800
"120","bridge","3965321","vesicles_no_syn","25249572",17076.932,40253.992,22700
"121","bridge","3965321","vesicles_syn","25251945",14341.331,42218.195,23950
"122","bridge","3965321","vesicles_syn","25252451",14304.931,42598.992,24150
"123","bridge","3965321","vesicles_syn","25253532",14643.731,42927.996,23900
"124","epithelial_floor","3965338","vesicles_none","25297819",25214.436,60033.63,50
"125","epithelial_floor","3965338","vesicles_none","25298107",28540.836,64608.83,1050
"126","epithelial_floor","3965338","vesicles_none","25298597",27846.436,64272.83,1350
"127","epithelial_floor","3965338","vesicles_none","25299394",29929.637,67252.03,2450
"128","bridge","3965344","vesicles_none","25222352",20941.197,43720.594,16300
"129","bridge","3965344","vesicles_none","25222821",21744.932,44117.16,16050
"130","bridge","3965344","vesicles_none","25223056",20844.94,43407.51,16600
"131","bridge","3965344","vesicles_none","25223431",17539.197,41255.2,20100
"132","bridge","3965344","vesicles_none","25224009",15750.309,40680.266,21450
"133","bridge","3965344","vesicles_none","25227248",14231.465,40279.863,24200
"134","bridge","3965344","vesicles_none","25227620",14640.265,40400.266,23850
"135","bridge","3965344","vesicles_unc","25223254",20125.713,43363.13,17300
"136","bridge","3965344","vesicles_syn","25224976",17918.13,40946.26,22100
"137","bridge","3965344","vesicles_syn","25227849",14653.8,39999.87,24150
"138","bridge","3965344","vesicles_syn","25275934",14200.665,40738.13,24000
"139","bridge","3965348","vesicles_none","25227912",32701.838,52724.51,12300
"140","bridge","3965348","vesicles_none","25228109",32640.238,52444.51,12350
"141","bridge","3965348","vesicles_none","25228252",33544.637,52648.91,12500
"142","bridge","3965348","vesicles_none","25228569",33480.24,52707.71,12750
"143","bridge","3965348","vesicles_none","25228972",33798.8,52910.76,13500
"144","bridge","3965348","vesicles_none","25229318",34969.2,54354.35,14450
"145","bridge","3965348","vesicles_none","25229851",40378.176,60732.6,16650
"146","bridge","3965348","vesicles_none","25232569",40068.934,62308.22,17350
"147","bridge","3965348","vesicles_syn","25229591",39084.58,59723.2,16350
"148","bridge","3965348","vesicles_syn","25230685",40426.4,60133.086,17200
"149","bridge","3965348","vesicles_no_syn","25231006",38497.2,59718.688,16750
"150","bridge","3965348","vesicles_syn","25231297",38206,59672.484,16900
"151","bridge","3965348","vesicles_syn","25231472",37982,59013.086,16700
"152","bridge","3965348","vesicles_syn","25232239",38521.156,60135.105,17100
"153","bridge","3965361","vesicles_none","25233261",36246,54523,14300
"154","bridge","3965361","vesicles_none","25233513",38691.145,56696.855,15000
"155","bridge","3965361","vesicles_none","25234642",38598.746,57207.855,15350
"156","bridge","3965361","vesicles_none","25236259",38629.547,56262.855,15150
"157","bridge","3965361","vesicles_none","25241808",40276.137,57944.6,16300
"158","bridge","3965361","vesicles_none","25242446",39746.938,57999.2,16200
"159","bridge","3965361","vesicles_none","25251152",35453.6,53282.6,13600
"160","bridge","3965361","vesicles_syn","25238223",40579,58148.07,16950
"161","balancer","3965367","vesicles_none","25205154",35111.824,48665.312,11750
"162","balancer","3965367","vesicles_none","25205628",38656.625,49113.312,14800
"163","balancer","3965367","vesicles_none","25205898",39440.625,49214.113,16250
"164","balancer","3965367","vesicles_none","25206590",38623.023,48922.914,16600
"165","balancer","3965367","vesicles_none","25206895",40476.625,47046.914,19250
"166","balancer","3965367","vesicles_none","25207272",40459.824,46962.914,19750
"167","balancer","3965367","vesicles_none","25207469",40801.426,46800.51,20600
"168","SSN","3965145","vesicles_none","25206025",14599.201,40896.8,22300
"169","SSN","3965145","vesicles_none","25221954",13832,42193.664,21900
"170","SSN","3965145","vesicles_none","25249088",15136.493,47297.92,24000
"171","SSN","3965145","vesicles_none","25250935",23350.758,50954.72,20250
"172","SSN","3965145","vesicles_none","25252735",22711.428,53963.316,19900
"173","SSN","3965145","vesicles_none","25257883",22270,43634.8,19450
"174","SSN","3965145","vesicles_none","25258176",20018.367,42755.535,22800
"175","SSN","3965145","vesicles_none","25264799",22027.596,42662.67,25300
"176","SSN","3965145","vesicles_none","25265734",24942.396,43740.67,23050
"177","SSN","3965145","vesicles_none","25294153",21809.2,41794.668,27250
"178","SSN","3965145","vesicles_none","25294411",14416.27,44427.61,24650
"179","SSN","3965145","vesicles_none","25296497",23302.068,54456.734,24250
"180","SSN","3965145","vesicles_unc","25231899",17662.092,43345.25,27150
"181","SSN","3965145","vesicles_unc","25269509",16285.424,40762.72,25150
"182","SSN","3965145","vesicles_unc","25273446",21729.867,43832.137,21400
"183","SSN","3965145","vesicles_unc","25283916",20307.762,35721.484,25250
"184","SSN","3965145","vesicles_syn","25205468",14863.332,43883.457,21850
"185","SSN","3965145","vesicles_syn","25205489",16610.531,45627.855,21850
"186","SSN","3965145","vesicles_syn","25205733",13523.533,41793.266,21050
"187","SSN","3965145","vesicles_syn","25205892",15067.267,41213.664,21900
"188","SSN","3965145","vesicles_syn","25206563",15008.001,41275.734,21300
"189","SSN","3965145","vesicles_syn","25207370",14265.066,40628,19600
"190","SSN","3965145","vesicles_syn","25217179",19803.16,49903.785,23100
"191","SSN","3965145","vesicles_syn","25217396",20321.16,49956.984,22400
"192","SSN","3965145","vesicles_syn","25217946",21111.996,41863.266,26200
"193","SSN","3965145","vesicles_syn","25218430",23832.357,51408.32,20700
"194","SSN","3965145","vesicles_syn","25219480",23373.205,53295.094,17600
"195","SSN","3965145","vesicles_syn","25219609",22876.627,49795.984,17900
"196","SSN","3965145","vesicles_syn","25219664",23464.672,53670.293,18650
"197","SSN","3965145","vesicles_syn","25220512",24163.693,49677.453,15950
"198","SSN","3965145","vesicles_syn","25220739",21584.268,45162.133,13950
"199","SSN","3965145","vesicles_syn","25220972",20428.492,50032.586,25250
"200","SSN","3965145","vesicles_syn","25221120",22304.18,51910.21,25000
"201","SSN","3965145","vesicles_syn","25221335",23617.379,51050.613,25300
"202","SSN","3965145","vesicles_syn","25221447",24026.18,51005.812,25000
"203","SSN","3965145","vesicles_syn","25221641",14988.4,42470.867,20700
"204","SSN","3965145","vesicles_syn","25223022",24647.002,55024.2,23550
"205","SSN","3965145","vesicles_syn","25223866",22269.027,53470.516,19900
"206","SSN","3965145","vesicles_syn","25223972",20927.826,53862.984,20200
"207","SSN","3965145","vesicles_syn","25230222",18552.799,41644.4,23900
"208","SSN","3965145","vesicles_syn","25230561",16923.2,40903.336,24700
"209","SSN","3965145","vesicles_syn","25231390",18055.959,41685.785,26500
"210","SSN","3965145","vesicles_syn","25232434",18591.926,42367.816,27000
"211","SSN","3965145","vesicles_syn","25233407",20244.625,40680.586,26950
"212","SSN","3965145","vesicles_syn","25234909",15681.247,39166.406,22850
"213","SSN","3965145","vesicles_syn","25235314",16095.647,38186.406,23000
"214","SSN","3965145","vesicles_syn","25235745",17023.38,36480.273,23700
"215","SSN","3965145","vesicles_syn","25236048",18146.18,35562.81,24600
"216","SSN","3965145","vesicles_syn","25237172",16568.531,38267.6,22200
"217","SSN","3965145","vesicles_syn","25245623",16918.531,46313.86,22150
"218","SSN","3965145","vesicles_syn","25245747",16235.332,44857.86,22300
"219","SSN","3965145","vesicles_syn","25245925",16582.531,45244.258,22450
"220","SSN","3965145","vesicles_syn","25246136",16716.93,45888.258,22300
"221","SSN","3965145","vesicles_syn","25246452",15683.73,44530.26,22450
"222","SSN","3965145","vesicles_syn","25246691",14765.33,44295.06,22550
"223","SSN","3965145","vesicles_syn","25247317",15185.33,44384.66,22800
"224","SSN","3965145","vesicles_syn","25247540",14552.53,44390.26,23000
"225","SSN","3965145","vesicles_syn","25247889",14804.53,43891.86,23550
"226","SSN","3965145","vesicles_syn","25248161",14983.73,46501.46,23250
"227","SSN","3965145","vesicles_syn","25248495",17537.025,47646.99,21900
"228","SSN","3965145","vesicles_syn","25250104",22944.76,50806.785,19650
"229","SSN","3965145","vesicles_syn","25250521",23966.76,51649.586,20150
"230","SSN","3965145","vesicles_syn","25250720",23832.357,50965.92,20150
"231","SSN","3965145","vesicles_syn","25254024",20023.426,49919.344,24650
"232","SSN","3965145","vesicles_syn","25254323",17830.092,48478.117,24850
"233","SSN","3965145","vesicles_syn","25254430",18148.36,48301.254,24300
"234","SSN","3965145","vesicles_syn","25254795",14932.4,38192.31,18950
"235","SSN","3965145","vesicles_syn","25255180",14719.6,38298.71,18850
"236","SSN","3965145","vesicles_syn","25255832",15184.4,38791.51,18600
"237","SSN","3965145","vesicles_syn","25256081",15808.8,38626.31,18550
"238","SSN","3965145","vesicles_syn","25256499",13338.735,38197.133,18050
"239","SSN","3965145","vesicles_syn","25256832",14114.335,38871.934,17700
"240","SSN","3965145","vesicles_no_syn","25258374",16220.091,42984.055,23800
"241","SSN","3965145","vesicles_syn","25258512",15935.891,43329.85,23800
"242","SSN","3965145","vesicles_no_syn","25259234",15865.891,42629.85,23950
"243","SSN","3965145","vesicles_syn","25259317",16437.092,42638.254,23850
"244","SSN","3965145","vesicles_syn","25259608",14554.092,41600.85,24250
"245","SSN","3965145","vesicles_syn","25259995",14895.692,42634.055,24300
"246","SSN","3965145","vesicles_syn","25261043",26742.334,45241,17400
"247","SSN","3965145","vesicles_syn","25261436",24313.8,43776.6,21600
"248","SSN","3965145","vesicles_syn","25263122",24822.6,44182.6,22200
"249","SSN","3965145","vesicles_syn","25263368",25393.8,44821,22000
"250","SSN","3965145","vesicles_syn","25263588",24259.197,45863.07,26050
"251","SSN","3965145","vesicles_syn","25263671",25147.4,44193.8,22200
"252","SSN","3965145","vesicles_no_syn","25263917",24905.996,43732.27,25200
"253","SSN","3965145","vesicles_syn","25264444",23046.797,43435.47,25100
"254","SSN","3965145","vesicles_syn","25264468",21593.596,42676.67,25250
"255","SSN","3965145","vesicles_syn","25264654",23461.197,43289.87,24850
"256","SSN","3965145","vesicles_syn","25264970",23763.598,43737.87,24000
"257","SSN","3965145","vesicles_syn","25265027",20501.596,42385.47,25400
"258","SSN","3965145","vesicles_syn","25265141",24203.197,43723.87,23400
"259","SSN","3965145","vesicles_syn","25265344",23727.197,45381.47,23600
"260","SSN","3965145","vesicles_syn","25265660",25283.996,43673.47,23150
"261","SSN","3965145","vesicles_syn","25265714",21683.195,42262.27,25900
"262","SSN","3965145","vesicles_syn","25266235",21467.596,41822.67,26400
"263","SSN","3965145","vesicles_syn","25266299",27280.396,43345.87,22850
"264","SSN","3965145","vesicles_syn","25266386",20689.195,41453.07,26200
"265","SSN","3965145","vesicles_syn","25266992",16923.824,40068.316,25950
"266","SSN","3965145","vesicles_syn","25267245",15872.89,40243.785,25150
"267","SSN","3965145","vesicles_syn","25267766",15623.69,40224.19,24750
"268","SSN","3965145","vesicles_syn","25268557",16475.2,40712.934,24600
"269","SSN","3965145","vesicles_syn","25268995",17203.2,40819.336,24500
"270","SSN","3965145","vesicles_syn","25269153",16693.6,41312.133,24100
"271","SSN","3965145","vesicles_syn","25271102",22358.627,52899.316,20550
"272","SSN","3965145","vesicles_syn","25271632",18061.867,41384.934,23750
"273","SSN","3965145","vesicles_syn","25272296",19417.068,42336.934,23100
"274","SSN","3965145","vesicles_syn","25273007",21444.268,43344.934,22050
"275","SSN","3965145","vesicles_syn","25273844",21822.268,43582.938,20500
"276","SSN","3965145","vesicles_syn","25274262",22096.668,43997.336,19500
"277","SSN","3965145","vesicles_syn","25274487",22113.469,44047.734,19000
"278","SSN","3965145","vesicles_syn","25274650",23456.477,51993.99,16400
"279","SSN","3965145","vesicles_syn","25276475",18218.047,37044.008,22600
"280","SSN","3965145","vesicles_syn","25276667",18424,50911.004,24950
"281","SSN","3965145","vesicles_syn","25279393",20277.6,34906.2,24900
"282","SSN","3965145","vesicles_syn","25279814",23545.197,45980.67,26750
"283","SSN","3965145","vesicles_syn","25281553",11611.601,38965.734,16250
"284","SSN","3965145","vesicles_syn","25282197",12859.001,38992.336,15400
"285","SSN","3965145","vesicles_syn","25285766",12841.267,39596.2,19250
"286","SSN","3965145","vesicles_syn","25286449",21565.133,41840.4,26800
"287","SSN","3965145","vesicles_syn","25286773",19879.996,42805.47,24900
"288","SSN","3965145","vesicles_syn","25289280",20646.893,45629.117,28600
"289","SSN","3965145","vesicles_syn","25290834",13275.64,36286.555,19350
"290","SSN","3965145","vesicles_syn","25292828",25849.135,44483.133,20550
"291","SSN","3965145","vesicles_syn","25293231",26624.736,44722.996,19350
"292","SSN","3965145","vesicles_syn","25293941",26349.715,45560.2,16300
"293","SSN","3965145","vesicles_syn","25295396",18178.691,40093.05,25550
"294","SSN","3965145","vesicles_syn","25295429",15849.561,45709.387,25700
"295","SSN","3965145","vesicles_syn","25295625",25131.402,55354.6,23800
"296","SSN","3965145","vesicles_syn","25304996",21470.402,41839.47,15700
"297","SSN","3965145","vesicles_syn","25305844",17604.225,47692.72,21400
"298","SSN","3965145","vesicles_syn","25307120",15750.935,40069.867,19100
"299","SSN","3965145","vesicles_syn","25307993",16916.36,50915.52,23000
"300","SSN","3965145","vesicles_syn","25310206",17029.6,44096.266,17300
"301","SSN","3965145","vesicles_syn","25310344",16767.025,47741.254,21450
"302","SSN","3965145","vesicles_syn","25310760",15761.511,42912.8,18350
"303","SSN","3965145","vesicles_syn","25311585",15391.6,43207.266,20300
"304","SSN","3965145","vesicles_syn","25316655",25218.2,50725.266,20800
"305","SSN","3965145","vesicles_syn","25325570",11475.521,41504.863,17600
"306","dense_vesicle","3965417","vesicles_none","25261231",22536.268,50828.4,13150
"307","dense_vesicle","3965417","vesicles_none","25261777",21959.469,51248.4,14100
"308","dense_vesicle","3965417","vesicles_none","25262291",20525.867,53258.8,17850
"309","dense_vesicle","3965417","vesicles_none","25263156",18635.867,54042.8,23850
"310","nonciliated","3965433","vesicles_none","25228106",28869.865,52394.08,12900
"311","nonciliated","3965433","vesicles_none","25228804",30101.865,55306.08,16650
"312","nonciliated","3965433","vesicles_none","25229645",31367.465,58570.88,18350
"313","nonciliated","3965433","vesicles_none","25230738",31429.064,60161.277,19850
"314","nonciliated","3965433","vesicles_none","25231379",31921.865,61074.08,20200
"315","nonciliated","3965433","vesicles_none","25232536",32773.066,63106.88,22050
"316","nonciliated","3965433","vesicles_none","25233287",28634.664,61236.477,22450
"317","nonciliated","3965433","vesicles_none","25233597",27537.064,60575.676,22400
"318","nonciliated","3965433","vesicles_none","25234011",29317.865,61292.477,22850
"319","nonciliated","3965433","vesicles_none","25234340",28601.064,60956.477,22950
"320","nonciliated","3965433","vesicles_none","25234663",29597.865,61124.477,23050
"321","nonciliated","3965433","vesicles_none","25235162",29077.064,60200.477,23200
"322","nonciliated","3965433","vesicles_none","25235453",28388.266,60256.477,23050
"323","bridge","3965457","vesicles_none","25288765",31235.36,51256.223,8900
"324","bridge","3965457","vesicles_none","25289125",35911.36,53529.824,11350
"325","bridge","3965457","vesicles_none","25289511",39209.76,57181.023,14400
"326","bridge","3965457","vesicles_none","25289978",41998.56,58323.42,14900
"327","bridge","3965457","vesicles_none","25290328",40615.36,56525.824,16250
"328","dense_vesicle","3965460","vesicles_none","25243086",31077.074,57503.56,10500
"329","dense_vesicle","3965460","vesicles_none","25243863",31356.998,59269.5,12200
"330","dense_vesicle","3965460","vesicles_none","25244285",34100.176,67848.07,15800
"331","dense_vesicle","3965460","vesicles_none","25244505",33004.305,64625.93,14700
"332","dense_vesicle","3965477","vesicles_none","25190617",32779.367,61002.727,11750
"333","dense_vesicle","3965477","vesicles_none","25239665",31210.125,58942.863,9100
"334","dense_vesicle","3965477","vesicles_none","25240172",31887.781,58404.133,9400
"335","dense_vesicle","3965477","vesicles_none","25240606",31271.781,58275.332,9500
"336","dense_vesicle","3965477","vesicles_none","25240869",31619.047,58054.516,10100
"337","plumose","3965481","vesicles_none","25326239",34609.53,42134.96,4950
"338","plumose","3965481","vesicles_none","25326267",40279.875,39793.6,4200
"339","plumose","3965481","vesicles_none","25326318",40103.477,40054,4050
"340","plumose","3965481","vesicles_none","25326374",40783.875,39088,4000
"341","plumose","3965481","vesicles_none","25326444",40464.676,39642.4,3750
"342","plumose","3965481","vesicles_none","25326521",42203.477,40681.2,5350
"343","SNN","3965494","vesicles_none","25316330",10789.521,45112.66,13600
"344","SNN","3965494","vesicles_none","25316378",10632.721,44698.26,13450
"345","SNN","3965494","vesicles_none","25316433",10949.121,44773.86,13350
"346","SNN","3965494","vesicles_none","25316496",10722.321,44821.46,12900
"347","SNN","3965494","vesicles_none","25316691",10725.121,44645.06,13100
"348","SNN","3965494","vesicles_none","25316779",10999.521,45837.86,14150
"349","SNN","3965494","vesicles_none","25316833",10495.521,45709.06,14500
"350","SNN","3965494","vesicles_none","25316882",10512.321,46509.86,14750
"351","SNN","3965494","vesicles_none","25316931",9761.921,46672.26,14850
"352","SNN","3965494","vesicles_none","25317004",9456.721,45599.86,12350
"353","SNN","3965494","vesicles_none","25317117",9823.521,45109.86,11950
"354","SNN","3965494","vesicles_none","25317123",10008.321,45513.06,11950
"355","SNN","3965494","vesicles_none","25317173",9943.921,46260.66,11750
"356","SNN","3965494","vesicles_none","25317213",9924.321,45440.26,11500
"357","SNN","3965494","vesicles_none","25317218",9761.921,45479.46,11500
"358","SNN","3965494","vesicles_none","25317733",13028.74,33290.6,9400
"359","SNN","3965494","vesicles_none","25319438",19006.74,31556.006,16150
"360","SNN","3965494","vesicles_none","25324505",17274.32,50946.47,24500
"361","SNN","3965494","vesicles_syn","25317733",13028.74,33290.6,9400
"362","nonciliated","3965330","vesicles_none","25205365",31426.266,54406.805,24100
"363","nonciliated","3965330","vesicles_none","25205627",31986.266,56574.004,25300
"364","nonciliated","3965330","vesicles_none","25205850",31224.666,56669.203,25850
"365","nonciliated","3965330","vesicles_none","25206154",30748.666,54569.203,27450
"366","nonciliated","3965330","vesicles_none","25310795",30765.467,51377.203,15950
"367","nonciliated","3965330","vesicles_none","25311319",31650.266,53068.402,18900
"368","nonciliated","3965330","vesicles_none","25311702",31303.066,54698.004,23450
"369","epithelial_floor","3965601","vesicles_none","25300775",31533.705,35721.37,3200
"370","epithelial_floor","3965601","vesicles_none","25301084",31533.705,36908.574,3200
"371","epithelial_floor","3965601","vesicles_none","25301521",31903.305,36908.574,3900
"372","epithelial_floor","3965601","vesicles_none","25301916",31522.506,36146.973,3600
"373","epithelial_floor","3965601","vesicles_none","25302265",33325.703,34489.37,3600
"374","epithelial_floor","3965601","vesicles_none","25302696",34591.305,34231.773,4050
"375","epithelial_floor","3965601","vesicles_none","25303111",35632.906,34545.37,3900
"376","epithelial_floor","3965601","vesicles_none","25303960",35946.504,32014.174,6150
"377","multiciliated","3965668","vesicles_none","25292806",37220.035,34371.25,16850
"378","multiciliated","3965668","vesicles_none","25293158",37528.035,34752.05,16400
"379","multiciliated","3965668","vesicles_none","25293595",36525.633,36941.65,16300
"380","multiciliated","3965668","vesicles_none","25293824",36710.434,37098.45,16100
"381","multiciliated","3965668","vesicles_none","25294024",33804.035,38291.25,13400
"382","multiciliated","3965668","vesicles_none","25294594",34117.633,39685.65,11200
"383","multiciliated","3965668","vesicles_none","25294917",31883.234,41136.05,10200
"384","intra-multi-ciliated","3965188","vesicles_none","25205345",25135.361,32939.895,23050
"385","intra-multi-ciliated","3965188","vesicles_none","25205605",24160.963,33113.496,23600
"386","intra-multi-ciliated","3965188","vesicles_none","25305091",25908.162,38551.094,12850
"387","intra-multi-ciliated","3965188","vesicles_none","25305655",25482.562,37190.297,14400
